ParentEduc,PracticeSport,NrSiblings,WklyStudyHours,MathScore,ReadingScore,ExamScore,Gender_male,LunchType_standard,TestPrep_none,IsFirstChild_yes,TransportMeans_school_bus,EthnicGroup_group b,EthnicGroup_group c,EthnicGroup_group d,EthnicGroup_group e,ParentMaritalStatus_married,ParentMaritalStatus_single,ParentMaritalStatus_widowed,Result,Cluster,LearnerCategory
2,1,1.0,7.5,62,73.0,70.0,0,1,1,0,1,0,0,0,1,0,1,0,Pass,1,Average
3,1,5.0,2.5,62,71.0,66.0,0,0,1,0,0,0,1,0,0,0,1,0,Fail,2,At-Risk
3,2,1.0,7.5,80,78.0,78.0,1,1,0,1,1,0,1,0,0,1,0,0,Pass,0,High-Performer
1,1,1.0,12.0,65,80.0,78.0,0,0,0,1,0,0,1,0,0,1,0,0,Pass,0,High-Performer
2,1,2.0,7.5,79,79.0,78.0,1,1,0,0,1,0,1,0,0,1,0,0,Pass,0,High-Performer
1,2,2.0,7.5,45,50.0,52.0,0,0,1,0,0,0,1,0,0,1,0,0,Fail,2,At-Risk
1,1,1.0,7.5,99,93.0,90.0,0,1,1,1,0,0,0,0,1,0,1,0,Pass,1,Average
1,1,2.0,7.5,76,73.0,68.0,1,1,1,0,0,0,0,1,0,1,0,0,Fail,1,Average
1,1,1.0,2.5,57,41.0,40.0,1,0,1,0,1,0,0,1,0,0,0,0,Fail,2,At-Risk
4,1,2.0,2.5,61,73.0,79.0,0,1,1,0,1,0,1,0,0,1,0,0,Pass,1,Average
1,2,3.0,7.5,71,73.0,78.0,0,1,1,0,1,0,0,1,0,1,0,0,Pass,1,Average
3,2,5.0,12.0,93,94.0,99.0,0,1,0,1,1,0,0,1,0,1,0,0,Pass,0,High-Performer
2,1,2.0,7.5,71,76.0,70.0,0,0,1,0,1,0,0,0,1,1,0,0,Pass,2,At-Risk
4,1,2.0,7.5,69,63.0,61.0,1,1,1,1,1,0,1,0,0,1,0,0,Fail,1,Average
2,2,1.0,2.5,57,48.0,42.0,1,1,1,1,1,0,1,0,0,0,1,0,Fail,1,Average
3,2,2.0,7.5,48,53.0,59.0,0,0,1,1,0,0,0,1,0,0,1,0,Fail,2,At-Risk
2,1,2.0,7.5,65,70.0,71.0,0,1,1,0,0,0,0,1,0,1,0,0,Pass,1,Average
2,1,1.0,2.5,85,83.0,74.0,1,1,0,1,1,1,0,0,0,0,0,1,Pass,0,High-Performer
4,1,3.0,7.5,83,78.0,73.0,1,1,1,0,1,0,1,0,0,1,0,0,Pass,1,Average
1,1,3.0,2.5,82,90.0,91.0,0,1,0,1,0,0,1,0,0,1,0,0,Pass,0,High-Performer
1,1,4.0,2.5,57,62.0,73.0,0,1,0,0,1,0,0,0,1,0,1,0,Pass,0,High-Performer
1,1,1.0,7.5,65,86.0,80.0,0,0,1,1,1,0,1,0,0,1,0,0,Pass,2,At-Risk
4,1,2.0,7.5,73,56.0,57.0,1,0,1,0,1,1,0,0,0,0,0,1,Fail,2,At-Risk
1,1,2.0,7.5,45,48.0,46.0,1,1,1,0,0,0,0,1,0,0,0,0,Fail,1,Average
4,2,3.0,7.5,75,80.0,86.0,0,0,1,0,1,0,0,1,0,0,0,0,Pass,2,At-Risk
2,0,2.0,7.5,67,76.0,76.0,0,0,0,1,1,0,0,1,0,1,0,0,Pass,0,High-Performer
1,2,0.0,2.5,36,45.0,46.0,0,1,1,1,0,0,1,0,0,1,0,0,Fail,1,Average
3,0,3.0,7.5,78,80.0,79.0,1,1,0,1,1,1,0,0,0,1,0,0,Pass,0,High-Performer
3,2,0.0,7.5,99,83.0,90.0,1,1,0,1,0,0,0,0,1,1,0,0,Pass,0,High-Performer
1,1,1.0,2.5,64,87.0,80.0,0,1,1,0,1,1,0,0,0,1,0,0,Pass,1,Average
4,1,0.0,2.5,85,73.0,74.0,1,0,1,1,1,1,0,0,0,0,1,0,Pass,2,At-Risk
1,1,1.0,12.0,79,77.0,78.0,1,1,0,1,1,0,1,0,0,1,0,0,Pass,0,High-Performer
3,1,2.0,7.5,76,70.0,68.0,1,1,1,0,1,0,1,0,0,1,0,0,Fail,1,Average
1,1,2.0,2.5,83,71.0,68.0,1,1,1,1,0,0,0,1,0,1,0,0,Fail,1,Average
1,0,1.0,7.5,61,59.0,55.0,1,1,0,1,0,0,1,0,0,1,0,0,Fail,0,High-Performer
4,1,2.0,12.0,66,74.0,76.0,0,1,1,1,1,0,0,0,1,1,0,0,Pass,1,Average
1,2,3.0,7.5,80,78.0,82.0,1,0,0,1,1,0,0,1,0,0,1,0,Pass,0,High-Performer
3,0,1.0,12.0,66,61.0,59.0,1,0,1,1,1,1,0,0,0,1,0,0,Fail,2,At-Risk
1,2,2.0,7.5,47,41.0,44.0,1,1,0,0,1,0,1,0,0,0,0,1,Fail,0,High-Performer
3,2,1.0,7.5,73,75.0,69.0,1,1,0,0,1,0,1,0,0,0,1,0,Pass,0,High-Performer
1,2,2.0,2.5,39,45.0,50.0,1,0,0,0,0,0,1,0,0,0,1,0,Fail,2,At-Risk
3,2,2.0,2.5,89,86.0,75.0,1,0,1,0,1,0,0,1,0,1,0,0,Pass,2,At-Risk
2,0,2.0,2.5,76,75.0,77.0,1,0,0,1,0,0,0,0,0,1,0,0,Pass,0,High-Performer
1,2,4.0,2.5,55,53.0,52.0,1,0,1,0,1,0,0,1,0,0,0,0,Fail,2,At-Risk
3,0,5.0,12.0,66,83.0,80.0,0,1,0,1,1,0,1,0,0,0,1,0,Pass,0,High-Performer
3,2,1.0,7.5,82,77.0,65.0,1,1,1,1,1,1,0,0,0,1,0,0,Fail,1,Average
3,2,2.0,7.5,76,76.0,85.0,0,1,0,1,1,0,1,0,0,1,0,0,Pass,0,High-Performer
2,1,6.0,7.5,69,67.0,69.0,1,1,1,1,0,0,0,0,0,1,0,0,Pass,1,Average
2,2,5.0,7.5,100,88.0,83.0,1,1,0,1,0,0,0,0,1,0,0,0,Pass,0,High-Performer
1,2,2.0,7.5,52,52.0,45.0,1,1,1,0,1,0,1,0,0,0,1,0,Fail,1,Average
3,2,3.0,12.0,56,73.0,70.0,0,0,1,0,0,1,0,0,0,1,0,0,Pass,2,At-Risk
1,2,5.0,2.5,48,56.0,52.0,0,0,1,1,1,0,0,1,0,0,1,0,Fail,2,At-Risk
3,1,2.0,7.5,73,76.0,80.0,0,1,1,0,1,1,0,0,0,1,0,0,Pass,1,Average
4,0,3.0,2.5,62,58.0,54.0,1,1,1,1,1,1,0,0,0,1,0,0,Fail,1,Average
4,1,0.0,7.5,67,61.0,68.0,1,1,0,1,0,0,0,1,0,0,1,0,Fail,0,High-Performer
3,1,2.0,12.0,70,68.0,70.0,0,0,0,1,0,0,1,0,0,0,1,0,Pass,0,High-Performer
1,2,3.0,7.5,73,66.0,66.0,1,1,1,0,0,0,1,0,0,1,0,0,Fail,1,Average
5,0,3.0,7.5,74,80.0,88.0,0,1,0,1,0,0,0,1,0,0,0,1,Pass,0,High-Performer
3,1,1.0,7.5,83,72.0,78.0,1,1,1,0,1,0,1,0,0,0,1,0,Pass,1,Average
4,1,2.0,2.5,61,69.0,67.0,1,1,1,1,0,1,0,0,0,1,0,0,Fail,1,Average
3,2,1.0,2.5,55,64.0,63.0,0,0,1,0,1,0,0,1,0,0,1,0,Fail,2,At-Risk
1,1,2.0,2.5,64,77.0,82.0,0,0,1,1,1,0,1,0,0,0,0,0,Pass,2,At-Risk
1,0,3.0,12.0,74,85.0,78.0,0,1,1,0,0,0,0,0,1,1,0,0,Pass,1,Average
2,2,2.0,2.5,70,80.0,80.0,0,1,1,1,0,0,1,0,0,1,0,0,Pass,1,Average
1,1,5.0,7.5,40,52.0,51.0,0,0,1,1,0,0,1,0,0,1,0,0,Fail,2,At-Risk
1,1,1.0,2.5,39,45.0,42.0,0,0,1,0,1,0,1,0,0,0,0,0,Fail,2,At-Risk
2,1,3.0,7.5,82,90.0,94.0,0,1,1,1,1,0,1,0,0,0,1,0,Pass,1,Average
2,1,1.0,7.5,61,61.0,62.0,1,1,1,1,1,0,1,0,0,1,0,0,Fail,1,Average
2,2,2.0,12.0,29,27.5,26.5,1,0,1,1,1,0,0,0,0,1,0,0,Fail,2,At-Risk
3,1,5.0,7.5,82,75.0,77.0,1,1,0,1,1,0,1,0,0,1,0,0,Pass,0,High-Performer
1,1,2.0,2.5,39,54.0,49.0,0,1,1,1,1,1,0,0,0,1,0,0,Fail,1,Average
1,2,2.0,2.5,70,59.0,61.0,1,1,1,1,1,0,1,0,0,0,1,0,Fail,1,Average
3,1,3.0,2.5,45,36.0,34.0,1,1,1,0,0,0,1,0,0,1,0,0,Fail,1,Average
3,0,3.0,12.0,61,55.0,52.0,1,1,0,0,1,0,0,0,1,1,0,0,Fail,0,High-Performer
3,1,1.0,7.5,90,78.0,81.0,1,1,1,1,1,1,0,0,0,0,1,0,Pass,1,Average
4,1,1.0,7.5,83,93.0,95.0,0,1,1,1,1,0,1,0,0,1,0,0,Pass,1,Average
2,2,2.0,7.5,62,69.0,67.0,0,0,1,1,1,1,0,0,0,1,0,0,Fail,2,At-Risk
1,2,2.0,7.5,78,71.0,70.0,1,1,0,0,0,0,0,1,0,1,0,0,Pass,0,High-Performer
3,2,2.0,7.5,50,51.0,44.0,1,1,1,1,1,0,1,0,0,0,1,0,Fail,1,Average
1,1,3.0,2.5,23,37.0,26.5,0,0,1,0,1,1,0,0,0,0,1,0,Fail,2,At-Risk
1,1,3.0,7.5,35,55.0,60.0,0,0,0,1,1,0,0,1,0,1,0,0,Fail,0,High-Performer
1,2,1.0,12.0,61,62.0,54.0,1,0,1,1,1,0,1,0,0,1,0,0,Fail,2,At-Risk
1,2,0.0,7.5,62,74.0,64.0,0,1,1,1,1,0,1,0,0,1,0,0,Fail,1,Average
1,1,1.0,2.5,66,74.0,72.0,0,1,0,1,1,1,0,0,0,0,1,0,Pass,0,High-Performer
3,1,3.0,2.5,64,70.0,65.0,1,1,0,1,0,0,0,1,0,0,1,0,Fail,0,High-Performer
2,2,2.0,2.5,78,72.0,67.0,1,1,1,1,1,0,0,1,0,1,0,0,Fail,1,Average
1,1,4.0,7.5,72,80.0,75.0,0,1,1,1,0,0,1,0,0,1,0,0,Pass,1,Average
1,1,2.0,7.5,62,61.0,57.0,1,1,1,0,1,1,0,0,0,1,0,0,Fail,1,Average
4,2,0.0,2.5,76,93.0,95.0,0,1,0,1,1,0,1,0,0,1,0,0,Pass,0,High-Performer
3,2,2.0,12.0,92,76.0,79.0,1,1,1,1,0,0,0,0,1,0,0,0,Pass,1,Average
4,1,0.0,7.5,52,65.0,69.0,0,1,1,1,0,1,0,0,0,1,0,0,Pass,1,Average
2,1,4.0,12.0,67,57.0,53.0,1,1,1,0,1,0,0,0,1,1,0,0,Fail,1,Average
2,1,1.0,2.5,61,76.0,78.0,0,1,0,0,1,0,1,0,0,1,0,0,Pass,0,High-Performer
3,2,1.0,2.5,45,57.0,57.0,0,1,1,0,0,0,1,0,0,1,0,0,Fail,1,Average
2,0,2.0,2.5,55,68.0,66.0,0,1,1,1,1,0,1,0,0,1,0,0,Fail,1,Average
4,2,3.0,12.0,64,74.0,73.0,0,1,1,0,1,1,0,0,0,0,1,0,Pass,1,Average
1,1,2.0,7.5,63,61.0,61.0,1,1,1,0,0,0,0,0,0,1,0,0,Fail,1,Average
2,1,1.0,2.5,40,65.0,67.0,0,0,0,1,0,0,1,0,0,1,0,0,Fail,0,High-Performer
2,1,1.0,2.5,77,88.0,87.0,0,1,1,0,0,0,0,1,0,0,0,0,Pass,1,Average
1,0,1.0,7.5,56,61.0,57.0,0,1,1,1,1,1,0,0,0,1,0,0,Fail,1,Average
1,2,3.0,7.5,87,85.0,79.0,1,1,0,1,0,1,0,0,0,0,1,0,Pass,0,High-Performer
2,2,2.0,7.5,53,58.0,59.0,0,1,1,0,0,0,1,0,0,0,1,0,Fail,1,Average
1,1,3.0,2.5,26,33.0,31.0,0,0,1,0,1,0,0,1,0,0,1,0,Fail,2,At-Risk
2,2,1.0,7.5,60,60.0,59.0,1,1,1,1,1,0,1,0,0,0,0,0,Fail,1,Average
4,2,2.0,12.0,51,59.0,62.0,1,0,0,0,0,0,0,0,0,1,0,0,Fail,0,High-Performer
1,1,2.0,7.5,69,58.0,53.0,1,1,0,1,1,0,1,0,0,1,0,0,Fail,0,High-Performer
4,2,3.0,12.0,64,67.0,63.0,1,0,1,1,0,0,1,0,0,1,0,0,Fail,2,At-Risk
1,1,2.0,7.5,44,64.0,58.0,0,0,1,1,0,0,0,0,0,0,1,0,Fail,2,At-Risk
1,2,5.0,7.5,71,83.0,84.0,0,1,1,1,1,0,0,1,0,0,1,0,Pass,1,Average
2,2,3.0,7.5,86,78.0,72.0,1,1,1,1,0,0,0,0,1,1,0,0,Pass,1,Average
2,1,4.0,7.5,45,73.0,70.0,0,0,0,0,1,0,1,0,0,0,1,0,Pass,0,High-Performer
1,1,0.0,12.0,76,75.0,73.0,1,1,1,1,0,0,0,1,0,0,1,0,Pass,1,Average
2,1,1.0,12.0,84,98.0,97.0,0,1,0,1,0,0,0,1,0,1,0,0,Pass,0,High-Performer
4,1,0.0,12.0,60,71.0,74.0,0,1,1,1,1,0,0,1,0,1,0,0,Pass,1,Average
1,1,2.0,12.0,82,91.0,83.0,0,1,1,0,1,0,0,1,0,0,1,0,Pass,1,Average
5,1,2.0,7.5,85,95.0,100.0,0,0,0,1,0,0,0,1,0,0,1,0,Pass,0,High-Performer
1,1,1.0,12.0,73,84.0,78.0,0,1,1,0,0,0,0,0,0,0,1,0,Pass,1,Average
4,2,1.0,7.5,67,64.0,63.0,1,1,1,1,0,0,0,0,0,1,0,0,Fail,1,Average
3,1,1.0,7.5,80,86.0,83.0,0,1,1,1,1,1,0,0,0,0,1,0,Pass,1,Average
3,1,0.0,2.5,84,98.0,93.0,1,1,0,1,0,0,1,0,0,0,0,0,Pass,0,High-Performer
5,1,2.0,7.5,79,82.0,73.0,1,0,1,0,1,0,1,0,0,1,0,0,Pass,2,At-Risk
1,2,3.0,12.0,40,50.0,47.0,0,0,1,1,0,0,0,0,1,0,0,0,Fail,2,At-Risk
1,0,5.0,7.5,35,41.0,40.0,0,0,1,0,0,0,0,0,0,0,0,0,Fail,2,At-Risk
2,2,2.0,7.5,69,77.0,76.0,0,1,1,1,0,0,0,0,1,0,0,0,Pass,1,Average
4,1,0.0,2.5,62,71.0,68.0,0,1,1,1,1,0,0,0,1,0,1,0,Fail,1,Average
1,2,4.0,7.5,58,79.0,68.0,0,0,1,1,1,0,1,0,0,0,0,1,Fail,2,At-Risk
1,1,3.0,7.5,62,64.0,64.0,0,1,1,1,0,0,0,1,0,0,1,0,Fail,1,Average
5,1,1.0,2.5,71,70.0,75.0,1,1,1,0,1,0,0,1,0,1,0,0,Pass,1,Average
1,2,0.0,7.5,75,68.0,60.0,1,0,0,1,0,0,0,0,1,0,1,0,Fail,0,High-Performer
2,1,3.0,2.5,74,66.0,75.0,0,1,1,0,0,0,0,1,0,0,1,0,Pass,1,Average
2,1,3.0,12.0,78,68.0,68.0,1,1,1,1,1,0,0,0,1,1,0,0,Fail,1,Average
3,2,4.0,12.0,60,55.0,58.0,1,1,0,1,0,0,1,0,0,0,0,0,Fail,0,High-Performer
1,1,2.0,7.5,65,74.0,77.0,0,1,0,0,1,0,1,0,0,0,1,0,Pass,0,High-Performer
1,0,5.0,7.5,48,65.0,61.0,0,0,1,0,1,1,0,0,0,1,0,0,Fail,2,At-Risk
1,2,0.0,2.5,73,62.0,57.0,1,1,1,1,1,1,0,0,0,0,1,0,Fail,1,Average
1,0,4.0,2.5,56,57.0,51.0,1,1,1,0,0,0,0,1,0,0,1,0,Fail,1,Average
1,2,3.0,7.5,60,54.0,68.0,0,1,0,1,0,0,1,0,0,1,0,0,Fail,0,High-Performer
2,1,1.0,7.5,53,43.0,43.0,1,1,1,0,1,0,0,0,0,1,0,0,Fail,1,Average
2,2,2.0,12.0,51,66.0,57.0,0,0,1,0,1,0,0,0,0,1,0,0,Fail,2,At-Risk
1,1,4.0,7.5,88,99.0,100.0,0,1,0,1,0,0,0,1,0,0,1,0,Pass,0,High-Performer
1,2,0.0,7.5,55,59.0,63.0,0,1,1,1,1,0,1,0,0,0,1,0,Fail,1,Average
1,2,2.0,2.5,62,72.0,68.0,0,1,1,1,1,0,1,0,0,1,0,0,Fail,1,Average
3,2,3.0,12.0,68,66.0,65.0,1,1,0,0,1,1,0,0,0,1,0,0,Fail,0,High-Performer
3,2,3.0,7.5,84,81.0,78.0,0,1,1,1,1,1,0,0,0,1,0,0,Pass,1,Average
1,1,2.0,7.5,52,57.0,56.0,0,0,0,0,1,0,0,1,0,0,0,0,Fail,0,High-Performer
3,0,5.0,12.0,86,83.0,84.0,1,1,0,0,1,0,0,1,0,0,0,1,Pass,0,High-Performer
5,2,2.0,7.5,72,73.0,78.0,0,1,0,1,0,0,0,1,0,1,0,0,Pass,0,High-Performer
2,2,4.0,7.5,86,84.0,79.0,1,1,0,1,1,0,1,0,0,0,0,1,Pass,0,High-Performer
3,1,3.0,7.5,71,66.0,60.0,1,1,1,1,0,0,0,1,0,1,0,0,Fail,1,Average
1,2,3.0,7.5,52,73.0,80.0,0,0,1,1,1,0,1,0,0,1,0,0,Pass,2,At-Risk
1,2,3.0,7.5,86,74.0,70.0,1,1,1,0,0,0,0,0,1,0,1,0,Pass,1,Average
4,1,3.0,2.5,68,72.0,66.0,1,1,0,1,0,0,1,0,0,1,0,0,Fail,0,High-Performer
3,1,3.0,2.5,71,71.0,65.0,1,1,1,1,1,0,1,0,0,1,0,0,Fail,1,Average
2,2,4.0,7.5,70,59.0,63.0,1,1,1,0,0,0,0,1,0,1,0,0,Fail,1,Average
1,1,3.0,7.5,57,56.0,54.0,1,0,0,0,0,0,0,0,1,1,0,0,Fail,2,At-Risk
1,2,2.0,2.5,56,57.0,64.0,0,1,0,0,1,0,0,1,0,1,0,0,Fail,0,High-Performer
5,0,0.0,12.0,47,59.0,68.0,0,0,0,1,0,0,0,1,0,0,0,0,Fail,0,High-Performer
1,1,0.0,2.5,57,83.0,78.0,0,1,0,1,1,0,0,0,0,1,0,0,Pass,0,High-Performer
2,1,2.0,7.5,41,39.0,34.0,1,0,1,0,0,0,1,0,0,1,0,0,Fail,2,At-Risk
2,1,3.0,2.5,60,65.0,60.0,0,0,1,1,1,0,1,0,0,0,1,0,Fail,2,At-Risk
4,2,2.0,7.5,88,84.0,88.0,1,1,1,1,1,0,1,0,0,1,0,0,Pass,1,Average
1,2,0.0,7.5,71,72.0,66.0,1,0,1,1,0,0,1,0,0,0,1,0,Fail,2,At-Risk
1,1,1.0,7.5,65,59.0,53.0,1,0,1,1,0,0,0,0,0,0,1,0,Fail,2,At-Risk
1,1,3.0,12.0,70,63.0,55.0,1,0,1,0,1,0,1,0,0,1,0,0,Fail,2,At-Risk
3,1,1.0,2.5,62,65.0,57.0,1,0,1,1,0,0,1,0,0,1,0,0,Fail,2,At-Risk
1,1,3.0,7.5,61,72.0,70.0,0,1,1,1,1,0,1,0,0,0,1,0,Pass,1,Average
1,0,4.0,2.5,57,54.0,52.0,1,1,1,1,1,0,1,0,0,0,1,0,Fail,1,Average
1,1,2.0,2.5,45,58.0,49.0,0,0,1,0,1,0,0,0,0,0,0,0,Fail,2,At-Risk
1,1,1.0,12.0,75,66.0,67.0,1,1,1,0,1,0,1,0,0,1,0,0,Fail,1,Average
2,1,6.0,7.5,50,48.0,53.0,1,0,0,0,0,0,1,0,0,1,0,0,Fail,2,At-Risk
3,2,3.0,7.5,77,69.0,65.0,1,1,1,1,1,0,0,1,0,1,0,0,Fail,1,Average
1,1,1.0,7.5,75,66.0,73.0,1,0,1,1,0,0,0,1,0,0,0,0,Pass,2,At-Risk
1,2,0.0,2.5,69,55.0,51.0,1,1,1,1,1,0,1,0,0,0,1,0,Fail,1,Average
1,1,0.0,7.5,89,88.0,82.0,1,1,0,1,1,0,0,1,0,1,0,0,Pass,0,High-Performer
1,2,1.0,7.5,69,82.0,80.0,0,1,0,0,1,0,1,0,0,0,1,0,Pass,0,High-Performer
1,1,2.0,7.5,78,81.0,80.0,0,1,1,1,1,0,0,1,0,1,0,0,Pass,1,Average
1,1,2.0,7.5,59,73.0,69.0,0,0,1,1,1,0,0,0,0,1,0,0,Pass,2,At-Risk
3,1,1.0,2.5,70,81.0,74.0,0,1,1,0,1,0,1,0,0,1,0,0,Pass,1,Average
1,1,0.0,7.5,79,82.0,73.0,1,0,1,1,1,0,0,0,0,1,0,0,Pass,2,At-Risk
1,2,3.0,7.5,69,75.0,78.0,0,1,0,1,1,0,1,0,0,0,0,0,Pass,0,High-Performer
2,2,1.0,12.0,73,67.0,62.0,1,0,1,1,1,0,0,1,0,1,0,0,Fail,2,At-Risk
1,2,2.0,12.0,91,83.0,83.0,1,1,0,1,1,0,1,0,0,0,1,0,Pass,0,High-Performer
1,2,4.0,7.5,48,46.0,43.0,1,1,1,1,1,1,0,0,0,0,0,1,Fail,1,Average
3,2,2.0,7.5,83,74.0,73.0,1,1,1,1,1,1,0,0,0,0,1,0,Pass,1,Average
2,1,3.0,7.5,64,85.0,85.0,0,0,0,1,0,0,1,0,0,0,0,0,Pass,0,High-Performer
2,1,5.0,7.5,100,92.0,97.0,0,1,1,1,1,0,0,0,1,1,0,0,Pass,1,Average
3,2,1.0,12.0,68,79.0,77.0,0,0,1,0,1,0,1,0,0,1,0,0,Pass,2,At-Risk
2,0,3.0,12.0,64,57.0,48.0,1,0,1,1,0,0,1,0,0,1,0,0,Fail,2,At-Risk
3,2,3.0,7.5,54,61.0,63.0,0,0,1,1,0,0,1,0,0,1,0,0,Fail,2,At-Risk
4,1,0.0,7.5,37,56.0,47.0,1,0,1,1,1,0,1,0,0,1,0,0,Fail,2,At-Risk
4,1,3.0,7.5,79,89.0,89.0,0,1,1,0,1,0,0,1,0,0,0,0,Pass,1,Average
3,2,1.0,7.5,54,54.0,49.0,1,0,1,1,1,0,0,1,0,0,1,0,Fail,2,At-Risk
4,2,2.0,7.5,100,100.0,100.0,0,1,1,1,1,0,0,0,1,1,0,0,Pass,1,Average
1,1,4.0,7.5,72,65.0,68.0,1,1,1,0,1,1,0,0,0,1,0,0,Fail,1,Average
4,2,1.0,2.5,52,57.0,55.0,1,0,1,0,0,0,1,0,0,1,0,0,Fail,2,At-Risk
2,1,1.0,7.5,54,54.0,45.0,1,0,1,1,1,1,0,0,0,1,0,0,Fail,2,At-Risk
2,0,1.0,7.5,68,68.0,74.0,0,1,1,0,0,0,0,0,1,0,0,0,Pass,1,Average
2,1,4.0,7.5,77,90.0,91.0,0,0,1,1,1,0,1,0,0,0,0,1,Pass,2,At-Risk
4,1,2.0,7.5,75,58.0,62.0,1,1,0,1,0,0,0,0,0,0,0,0,Fail,0,High-Performer
2,1,4.0,7.5,84,87.0,91.0,0,1,1,0,1,0,1,0,0,1,0,0,Pass,1,Average
3,1,1.0,12.0,26,31.0,38.0,0,0,1,0,1,0,0,1,0,0,0,0,Fail,2,At-Risk
1,2,6.0,12.0,76,69.0,67.0,1,0,0,0,1,0,0,0,0,1,0,0,Fail,0,High-Performer
1,2,3.0,7.5,79,89.0,87.0,0,0,0,1,0,0,0,0,0,0,1,0,Pass,0,High-Performer
2,2,2.0,7.5,93,75.0,77.0,1,1,1,1,0,0,1,0,0,1,0,0,Pass,1,Average
3,1,1.0,7.5,83,85.0,90.0,0,1,0,0,0,0,1,0,0,0,0,0,Pass,0,High-Performer
1,2,0.0,2.5,62,68.0,74.0,0,1,1,1,0,0,1,0,0,1,0,0,Pass,1,Average
3,1,4.0,7.5,68,86.0,84.0,0,1,0,1,1,0,1,0,0,1,0,0,Pass,0,High-Performer
1,1,5.0,12.0,57,66.0,60.0,0,1,1,0,0,0,0,1,0,1,0,0,Fail,1,Average
3,1,2.0,7.5,90,90.0,91.0,0,1,1,1,0,1,0,0,0,0,1,0,Pass,1,Average
4,1,3.0,12.0,73,77.0,84.0,0,1,0,1,1,0,0,1,0,1,0,0,Pass,0,High-Performer
4,1,2.0,7.5,76,62.0,66.0,1,1,0,1,1,0,0,0,1,0,1,0,Fail,0,High-Performer
1,1,1.0,7.5,80,68.0,72.0,1,1,1,0,1,0,0,1,0,1,0,0,Pass,1,Average
5,0,1.0,7.5,53,64.0,70.0,0,1,1,1,0,0,0,1,0,0,1,0,Pass,1,Average
3,1,4.0,12.0,78,72.0,68.0,1,1,1,1,1,0,0,0,1,0,1,0,Fail,1,Average
1,1,1.0,7.5,73,71.0,68.0,1,1,0,1,0,1,0,0,0,1,0,0,Fail,0,High-Performer
3,1,3.0,7.5,52,59.0,56.0,0,0,1,1,1,0,0,1,0,1,0,0,Fail,2,At-Risk
2,1,2.0,12.0,70,69.0,62.0,1,0,1,1,0,0,1,0,0,1,0,0,Fail,2,At-Risk
1,1,2.0,7.5,59,52.0,46.0,1,1,1,1,0,0,0,0,0,0,0,0,Fail,1,Average
3,2,3.0,2.5,48,51.0,54.0,0,1,1,0,1,1,0,0,0,0,1,0,Fail,1,Average
1,1,2.0,2.5,67,72.0,69.0,1,1,1,0,1,0,1,0,0,1,0,0,Pass,1,Average
2,1,3.0,7.5,61,47.0,56.0,1,0,1,1,0,0,0,1,0,1,0,0,Fail,2,At-Risk
3,1,4.0,7.5,60,75.0,74.0,0,0,1,1,1,0,1,0,0,1,0,0,Pass,2,At-Risk
1,2,1.0,7.5,65,53.0,58.0,1,1,0,1,1,1,0,0,0,0,0,0,Fail,0,High-Performer
3,0,5.0,7.5,76,80.0,79.0,1,0,0,1,1,0,0,0,0,1,0,0,Pass,0,High-Performer
3,2,1.0,2.5,64,84.0,76.0,0,0,1,0,1,0,0,0,0,1,0,0,Pass,2,At-Risk
3,1,0.0,7.5,64,64.0,70.0,0,1,1,1,1,0,1,0,0,0,0,0,Pass,1,Average
2,1,1.0,7.5,83,83.0,90.0,0,1,1,0,1,0,1,0,0,1,0,0,Pass,1,Average
4,1,6.0,2.5,78,86.0,88.0,0,1,1,1,1,0,1,0,0,1,0,0,Pass,1,Average
1,2,2.0,2.5,53,63.0,68.0,0,1,1,1,1,1,0,0,0,0,0,0,Fail,1,Average
1,1,4.0,7.5,68,64.0,66.0,1,1,0,1,0,0,0,1,0,0,0,0,Fail,0,High-Performer
2,2,3.0,2.5,53,47.0,52.0,0,1,1,0,1,0,1,0,0,1,0,0,Fail,1,Average
2,1,1.0,7.5,59,78.0,76.0,0,0,0,0,1,0,0,1,0,1,0,0,Pass,0,High-Performer
2,1,3.0,2.5,73,69.0,70.0,1,1,1,1,1,0,0,0,1,1,0,0,Pass,1,Average
5,1,2.0,7.5,74,80.0,84.0,0,1,1,1,1,0,0,1,0,1,0,0,Pass,1,Average
3,1,0.0,2.5,91,85.0,90.0,0,1,0,1,0,1,0,0,0,1,0,0,Pass,0,High-Performer
2,1,0.0,7.5,63,61.0,54.0,1,0,1,1,1,0,1,0,0,0,0,0,Fail,2,At-Risk
3,2,3.0,12.0,100,91.0,96.0,0,1,0,1,1,0,0,0,1,1,0,0,Pass,0,High-Performer
5,2,1.0,7.5,41,61.0,57.0,0,0,1,1,0,0,0,1,0,0,1,0,Fail,2,At-Risk
1,1,3.0,2.5,79,80.0,78.0,0,1,1,1,1,1,0,0,0,1,0,0,Pass,1,Average
1,2,1.0,7.5,70,71.0,67.0,1,1,1,1,1,0,0,0,0,1,0,0,Fail,1,Average
1,1,3.0,7.5,79,78.0,77.0,1,1,1,0,0,0,1,0,0,0,1,0,Pass,1,Average
4,2,1.0,7.5,88,93.0,89.0,0,1,1,0,0,0,1,0,0,1,0,0,Pass,1,Average
2,1,3.0,7.5,76,71.0,73.0,1,1,1,0,1,0,0,1,0,1,0,0,Pass,1,Average
